,authorB,authorA,time
2384,538.0,14.0,1111320847.0
2385,541.0,14.0,1111320847.0
2386,291.0,538.0,1111320847.0
2387,198.0,538.0,1111320847.0
2388,429.0,538.0,1111320847.0
2389,14.0,538.0,1111320847.0
2390,541.0,538.0,1111320847.0
2391,291.0,541.0,1111320847.0
2392,198.0,541.0,1111320847.0
2393,429.0,541.0,1111320847.0
2394,14.0,541.0,1111320847.0
2395,538.0,541.0,1111320847.0
2396,52.0,33.0,1111848032.0
2397,33.0,52.0,1111848032.0
2398,33.0,40.0,1112451366.0
2399,52.0,40.0,1112451366.0
2400,541.0,40.0,1112451366.0
2401,207.0,40.0,1112451366.0
2402,40.0,33.0,1112451366.0
2403,52.0,33.0,1112451366.0
2404,541.0,33.0,1112451366.0
2405,207.0,33.0,1112451366.0
2406,40.0,52.0,1112451366.0
2407,33.0,52.0,1112451366.0
2408,541.0,52.0,1112451366.0
2409,207.0,52.0,1112451366.0
2410,40.0,541.0,1112451366.0
2411,33.0,541.0,1112451366.0
2412,52.0,541.0,1112451366.0
2413,207.0,541.0,1112451366.0
2414,40.0,207.0,1112451366.0
2415,33.0,207.0,1112451366.0
2416,52.0,207.0,1112451366.0
2417,541.0,207.0,1112451366.0
2418,207.0,510.0,1111343429.0
2419,510.0,207.0,1111343429.0
2420,510.0,40.0,1111482338.0
2421,40.0,510.0,1111482338.0
2422,231.0,33.0,1111405125.0
2423,7.0,33.0,1111405125.0
2424,77.0,33.0,1111405125.0
2425,207.0,33.0,1111405125.0
2426,33.0,231.0,1111405125.0
2427,7.0,231.0,1111405125.0
2428,77.0,231.0,1111405125.0
2429,207.0,231.0,1111405125.0
2430,33.0,7.0,1111405125.0
2431,231.0,7.0,1111405125.0
2432,77.0,7.0,1111405125.0
2433,207.0,7.0,1111405125.0
2434,33.0,77.0,1111405125.0
2435,231.0,77.0,1111405125.0
2436,7.0,77.0,1111405125.0
2437,207.0,77.0,1111405125.0
2438,33.0,207.0,1111405125.0
2439,231.0,207.0,1111405125.0
2440,7.0,207.0,1111405125.0
2441,77.0,207.0,1111405125.0
2442,7.0,207.0,1111567569.0
2443,231.0,207.0,1111567569.0
2444,207.0,7.0,1111567569.0
2445,231.0,7.0,1111567569.0
2446,207.0,231.0,1111567569.0
2447,7.0,231.0,1111567569.0
2448,541.0,564.0,1111427278.0
2449,7.0,564.0,1111427278.0
2450,564.0,541.0,1111427278.0
2451,7.0,541.0,1111427278.0
2452,564.0,7.0,1111427278.0
2453,541.0,7.0,1111427278.0
2454,564.0,546.0,1111354343.0
2455,546.0,564.0,1111354343.0
2456,231.0,39.0,1111432537.0
2457,77.0,39.0,1111432537.0
2458,335.0,39.0,1111432537.0
2459,15.0,39.0,1111432537.0
2460,210.0,39.0,1111432537.0
2461,84.0,39.0,1111432537.0
2462,541.0,39.0,1111432537.0
2463,39.0,231.0,1111432537.0
2464,77.0,231.0,1111432537.0
2465,335.0,231.0,1111432537.0
2466,15.0,231.0,1111432537.0
2467,210.0,231.0,1111432537.0
2468,84.0,231.0,1111432537.0
2469,541.0,231.0,1111432537.0
2470,39.0,77.0,1111432537.0
2471,231.0,77.0,1111432537.0
2472,335.0,77.0,1111432537.0
2473,15.0,77.0,1111432537.0
2474,210.0,77.0,1111432537.0
2475,84.0,77.0,1111432537.0
2476,541.0,77.0,1111432537.0
2477,39.0,335.0,1111432537.0
2478,231.0,335.0,1111432537.0
2479,77.0,335.0,1111432537.0
2480,15.0,335.0,1111432537.0
2481,210.0,335.0,1111432537.0
2482,84.0,335.0,1111432537.0
2483,541.0,335.0,1111432537.0
2484,39.0,15.0,1111432537.0
2485,231.0,15.0,1111432537.0
2486,77.0,15.0,1111432537.0
2487,335.0,15.0,1111432537.0
2488,210.0,15.0,1111432537.0
2489,84.0,15.0,1111432537.0
2490,541.0,15.0,1111432537.0
2491,39.0,210.0,1111432537.0
2492,231.0,210.0,1111432537.0
2493,77.0,210.0,1111432537.0
2494,335.0,210.0,1111432537.0
2495,15.0,210.0,1111432537.0
2496,84.0,210.0,1111432537.0
2497,541.0,210.0,1111432537.0
2498,39.0,84.0,1111432537.0
2499,231.0,84.0,1111432537.0
2500,77.0,84.0,1111432537.0
2501,335.0,84.0,1111432537.0
2502,15.0,84.0,1111432537.0
2503,210.0,84.0,1111432537.0
2504,541.0,84.0,1111432537.0
2505,39.0,541.0,1111432537.0
2506,231.0,541.0,1111432537.0
2507,77.0,541.0,1111432537.0
2508,335.0,541.0,1111432537.0
2509,15.0,541.0,1111432537.0
2510,210.0,541.0,1111432537.0
2511,84.0,541.0,1111432537.0
2512,335.0,562.0,1111498366.0
2513,39.0,562.0,1111498366.0
2514,562.0,335.0,1111498366.0
2515,39.0,335.0,1111498366.0
2516,562.0,39.0,1111498366.0
2517,335.0,39.0,1111498366.0
2518,231.0,7.0,1111431319.0
2519,39.0,7.0,1111431319.0
2520,586.0,7.0,1111431319.0
2521,557.0,7.0,1111431319.0
2522,77.0,7.0,1111431319.0
2523,335.0,7.0,1111431319.0
2524,84.0,7.0,1111431319.0
2525,541.0,7.0,1111431319.0
2526,7.0,231.0,1111431319.0
2527,39.0,231.0,1111431319.0
2528,586.0,231.0,1111431319.0
2529,557.0,231.0,1111431319.0
2530,77.0,231.0,1111431319.0
2531,335.0,231.0,1111431319.0
2532,84.0,231.0,1111431319.0
2533,541.0,231.0,1111431319.0
2534,7.0,39.0,1111431319.0
2535,231.0,39.0,1111431319.0
2536,586.0,39.0,1111431319.0
2537,557.0,39.0,1111431319.0
2538,77.0,39.0,1111431319.0
2539,335.0,39.0,1111431319.0
2540,84.0,39.0,1111431319.0
2541,541.0,39.0,1111431319.0
2542,7.0,586.0,1111431319.0
2543,231.0,586.0,1111431319.0
2544,39.0,586.0,1111431319.0
2545,557.0,586.0,1111431319.0
2546,77.0,586.0,1111431319.0
2547,335.0,586.0,1111431319.0
2548,84.0,586.0,1111431319.0
2549,541.0,586.0,1111431319.0
2550,7.0,557.0,1111431319.0
2551,231.0,557.0,1111431319.0
2552,39.0,557.0,1111431319.0
2553,586.0,557.0,1111431319.0
2554,77.0,557.0,1111431319.0
2555,335.0,557.0,1111431319.0
2556,84.0,557.0,1111431319.0
2557,541.0,557.0,1111431319.0
2558,7.0,77.0,1111431319.0
2559,231.0,77.0,1111431319.0
2560,39.0,77.0,1111431319.0
2561,586.0,77.0,1111431319.0
2562,557.0,77.0,1111431319.0
2563,335.0,77.0,1111431319.0
2564,84.0,77.0,1111431319.0
2565,541.0,77.0,1111431319.0
2566,7.0,335.0,1111431319.0
2567,231.0,335.0,1111431319.0
2568,39.0,335.0,1111431319.0
2569,586.0,335.0,1111431319.0
2570,557.0,335.0,1111431319.0
2571,77.0,335.0,1111431319.0
2572,84.0,335.0,1111431319.0
2573,541.0,335.0,1111431319.0
2574,7.0,84.0,1111431319.0
2575,231.0,84.0,1111431319.0
2576,39.0,84.0,1111431319.0
2577,586.0,84.0,1111431319.0
2578,557.0,84.0,1111431319.0
2579,77.0,84.0,1111431319.0
2580,335.0,84.0,1111431319.0
2581,541.0,84.0,1111431319.0
2582,7.0,541.0,1111431319.0
2583,231.0,541.0,1111431319.0
2584,39.0,541.0,1111431319.0
2585,586.0,541.0,1111431319.0
2586,557.0,541.0,1111431319.0
2587,77.0,541.0,1111431319.0
2588,335.0,541.0,1111431319.0
2589,84.0,541.0,1111431319.0
2590,40.0,231.0,1111511636.0
2591,77.0,231.0,1111511636.0
2592,207.0,231.0,1111511636.0
2593,84.0,231.0,1111511636.0
2594,564.0,231.0,1111511636.0
2595,231.0,40.0,1111511636.0
2596,77.0,40.0,1111511636.0
2597,207.0,40.0,1111511636.0
2598,84.0,40.0,1111511636.0
2599,564.0,40.0,1111511636.0
2600,231.0,77.0,1111511636.0
2601,40.0,77.0,1111511636.0
2602,207.0,77.0,1111511636.0
2603,84.0,77.0,1111511636.0
2604,564.0,77.0,1111511636.0
2605,231.0,207.0,1111511636.0
2606,40.0,207.0,1111511636.0
2607,77.0,207.0,1111511636.0
2608,84.0,207.0,1111511636.0
2609,564.0,207.0,1111511636.0
2610,231.0,84.0,1111511636.0
2611,40.0,84.0,1111511636.0
2612,77.0,84.0,1111511636.0
2613,207.0,84.0,1111511636.0
2614,564.0,84.0,1111511636.0
2615,231.0,564.0,1111511636.0
2616,40.0,564.0,1111511636.0
2617,77.0,564.0,1111511636.0
2618,207.0,564.0,1111511636.0
2619,84.0,564.0,1111511636.0
2620,207.0,40.0,1111483678.0
2621,231.0,40.0,1111483678.0
2622,40.0,207.0,1111483678.0
2623,231.0,207.0,1111483678.0
2624,40.0,231.0,1111483678.0
2625,207.0,231.0,1111483678.0
2626,110.0,0.0,1111510488.0
2627,207.0,0.0,1111510488.0
2628,0.0,110.0,1111510488.0
2629,207.0,110.0,1111510488.0
2630,0.0,207.0,1111510488.0
2631,110.0,207.0,1111510488.0
2632,612.0,207.0,1111708205.0
2633,7.0,207.0,1111708205.0
2634,207.0,612.0,1111708205.0
2635,7.0,612.0,1111708205.0
2636,207.0,7.0,1111708205.0
2637,612.0,7.0,1111708205.0
2638,291.0,33.0,1111542217.0
2639,166.0,33.0,1111542217.0
2640,231.0,33.0,1111542217.0
2641,40.0,33.0,1111542217.0
2642,552.0,33.0,1111542217.0
2643,39.0,33.0,1111542217.0
2644,587.0,33.0,1111542217.0
2645,77.0,33.0,1111542217.0
2646,110.0,33.0,1111542217.0
2647,559.0,33.0,1111542217.0
2648,207.0,33.0,1111542217.0
2649,561.0,33.0,1111542217.0
2650,84.0,33.0,1111542217.0
2651,500.0,33.0,1111542217.0
2652,541.0,33.0,1111542217.0
2653,33.0,291.0,1111542217.0
2654,166.0,291.0,1111542217.0
2655,231.0,291.0,1111542217.0
2656,40.0,291.0,1111542217.0
2657,552.0,291.0,1111542217.0
2658,39.0,291.0,1111542217.0
2659,587.0,291.0,1111542217.0
2660,77.0,291.0,1111542217.0
2661,110.0,291.0,1111542217.0
2662,559.0,291.0,1111542217.0
2663,207.0,291.0,1111542217.0
2664,561.0,291.0,1111542217.0
2665,84.0,291.0,1111542217.0
2666,500.0,291.0,1111542217.0
2667,541.0,291.0,1111542217.0
2668,33.0,166.0,1111542217.0
2669,291.0,166.0,1111542217.0
2670,231.0,166.0,1111542217.0
2671,40.0,166.0,1111542217.0
2672,552.0,166.0,1111542217.0
2673,39.0,166.0,1111542217.0
2674,587.0,166.0,1111542217.0
2675,77.0,166.0,1111542217.0
2676,110.0,166.0,1111542217.0
2677,559.0,166.0,1111542217.0
2678,207.0,166.0,1111542217.0
2679,561.0,166.0,1111542217.0
2680,84.0,166.0,1111542217.0
2681,500.0,166.0,1111542217.0
2682,541.0,166.0,1111542217.0
2683,33.0,231.0,1111542217.0
2684,291.0,231.0,1111542217.0
2685,166.0,231.0,1111542217.0
2686,40.0,231.0,1111542217.0
2687,552.0,231.0,1111542217.0
2688,39.0,231.0,1111542217.0
2689,587.0,231.0,1111542217.0
2690,77.0,231.0,1111542217.0
2691,110.0,231.0,1111542217.0
2692,559.0,231.0,1111542217.0
2693,207.0,231.0,1111542217.0
2694,561.0,231.0,1111542217.0
2695,84.0,231.0,1111542217.0
2696,500.0,231.0,1111542217.0
2697,541.0,231.0,1111542217.0
2698,33.0,40.0,1111542217.0
2699,291.0,40.0,1111542217.0
2700,166.0,40.0,1111542217.0
2701,231.0,40.0,1111542217.0
2702,552.0,40.0,1111542217.0
2703,39.0,40.0,1111542217.0
2704,587.0,40.0,1111542217.0
2705,77.0,40.0,1111542217.0
2706,110.0,40.0,1111542217.0
2707,559.0,40.0,1111542217.0
2708,207.0,40.0,1111542217.0
2709,561.0,40.0,1111542217.0
2710,84.0,40.0,1111542217.0
2711,500.0,40.0,1111542217.0
2712,541.0,40.0,1111542217.0
2713,33.0,552.0,1111542217.0
2714,291.0,552.0,1111542217.0
2715,166.0,552.0,1111542217.0
2716,231.0,552.0,1111542217.0
2717,40.0,552.0,1111542217.0
2718,39.0,552.0,1111542217.0
2719,587.0,552.0,1111542217.0
2720,77.0,552.0,1111542217.0
2721,110.0,552.0,1111542217.0
2722,559.0,552.0,1111542217.0
2723,207.0,552.0,1111542217.0
2724,561.0,552.0,1111542217.0
2725,84.0,552.0,1111542217.0
2726,500.0,552.0,1111542217.0
2727,541.0,552.0,1111542217.0
2728,33.0,39.0,1111542217.0
2729,291.0,39.0,1111542217.0
2730,166.0,39.0,1111542217.0
2731,231.0,39.0,1111542217.0
2732,40.0,39.0,1111542217.0
2733,552.0,39.0,1111542217.0
2734,587.0,39.0,1111542217.0
2735,77.0,39.0,1111542217.0
2736,110.0,39.0,1111542217.0
2737,559.0,39.0,1111542217.0
2738,207.0,39.0,1111542217.0
2739,561.0,39.0,1111542217.0
2740,84.0,39.0,1111542217.0
2741,500.0,39.0,1111542217.0
2742,541.0,39.0,1111542217.0
2743,33.0,587.0,1111542217.0
2744,291.0,587.0,1111542217.0
2745,166.0,587.0,1111542217.0
2746,231.0,587.0,1111542217.0
2747,40.0,587.0,1111542217.0
2748,552.0,587.0,1111542217.0
2749,39.0,587.0,1111542217.0
2750,77.0,587.0,1111542217.0
2751,110.0,587.0,1111542217.0
2752,559.0,587.0,1111542217.0
2753,207.0,587.0,1111542217.0
2754,561.0,587.0,1111542217.0
2755,84.0,587.0,1111542217.0
2756,500.0,587.0,1111542217.0
2757,541.0,587.0,1111542217.0
2758,33.0,77.0,1111542217.0
2759,291.0,77.0,1111542217.0
2760,166.0,77.0,1111542217.0
2761,231.0,77.0,1111542217.0
2762,40.0,77.0,1111542217.0
2763,552.0,77.0,1111542217.0
2764,39.0,77.0,1111542217.0
2765,587.0,77.0,1111542217.0
2766,110.0,77.0,1111542217.0
2767,559.0,77.0,1111542217.0
2768,207.0,77.0,1111542217.0
2769,561.0,77.0,1111542217.0
2770,84.0,77.0,1111542217.0
2771,500.0,77.0,1111542217.0
2772,541.0,77.0,1111542217.0
2773,33.0,110.0,1111542217.0
2774,291.0,110.0,1111542217.0
2775,166.0,110.0,1111542217.0
2776,231.0,110.0,1111542217.0
2777,40.0,110.0,1111542217.0
2778,552.0,110.0,1111542217.0
2779,39.0,110.0,1111542217.0
2780,587.0,110.0,1111542217.0
2781,77.0,110.0,1111542217.0
2782,559.0,110.0,1111542217.0
2783,207.0,110.0,1111542217.0
2784,561.0,110.0,1111542217.0
2785,84.0,110.0,1111542217.0
2786,500.0,110.0,1111542217.0
2787,541.0,110.0,1111542217.0
2788,33.0,559.0,1111542217.0
2789,291.0,559.0,1111542217.0
2790,166.0,559.0,1111542217.0
2791,231.0,559.0,1111542217.0
2792,40.0,559.0,1111542217.0
2793,552.0,559.0,1111542217.0
2794,39.0,559.0,1111542217.0
2795,587.0,559.0,1111542217.0
2796,77.0,559.0,1111542217.0
2797,110.0,559.0,1111542217.0
2798,207.0,559.0,1111542217.0
2799,561.0,559.0,1111542217.0
2800,84.0,559.0,1111542217.0
2801,500.0,559.0,1111542217.0
2802,541.0,559.0,1111542217.0
2803,33.0,207.0,1111542217.0
2804,291.0,207.0,1111542217.0
2805,166.0,207.0,1111542217.0
2806,231.0,207.0,1111542217.0
2807,40.0,207.0,1111542217.0
2808,552.0,207.0,1111542217.0
2809,39.0,207.0,1111542217.0
2810,587.0,207.0,1111542217.0
2811,77.0,207.0,1111542217.0
2812,110.0,207.0,1111542217.0
2813,559.0,207.0,1111542217.0
2814,561.0,207.0,1111542217.0
2815,84.0,207.0,1111542217.0
2816,500.0,207.0,1111542217.0
2817,541.0,207.0,1111542217.0
2818,33.0,561.0,1111542217.0
2819,291.0,561.0,1111542217.0
2820,166.0,561.0,1111542217.0
2821,231.0,561.0,1111542217.0
2822,40.0,561.0,1111542217.0
2823,552.0,561.0,1111542217.0
2824,39.0,561.0,1111542217.0
2825,587.0,561.0,1111542217.0
2826,77.0,561.0,1111542217.0
2827,110.0,561.0,1111542217.0
2828,559.0,561.0,1111542217.0
2829,207.0,561.0,1111542217.0
2830,84.0,561.0,1111542217.0
2831,500.0,561.0,1111542217.0
2832,541.0,561.0,1111542217.0
2833,33.0,84.0,1111542217.0
2834,291.0,84.0,1111542217.0
2835,166.0,84.0,1111542217.0
2836,231.0,84.0,1111542217.0
2837,40.0,84.0,1111542217.0
2838,552.0,84.0,1111542217.0
2839,39.0,84.0,1111542217.0
2840,587.0,84.0,1111542217.0
2841,77.0,84.0,1111542217.0
2842,110.0,84.0,1111542217.0
2843,559.0,84.0,1111542217.0
2844,207.0,84.0,1111542217.0
2845,561.0,84.0,1111542217.0
2846,500.0,84.0,1111542217.0
2847,541.0,84.0,1111542217.0
2848,33.0,500.0,1111542217.0
2849,291.0,500.0,1111542217.0
2850,166.0,500.0,1111542217.0
2851,231.0,500.0,1111542217.0
2852,40.0,500.0,1111542217.0
2853,552.0,500.0,1111542217.0
2854,39.0,500.0,1111542217.0
2855,587.0,500.0,1111542217.0
2856,77.0,500.0,1111542217.0
2857,110.0,500.0,1111542217.0
2858,559.0,500.0,1111542217.0
2859,207.0,500.0,1111542217.0
2860,561.0,500.0,1111542217.0
2861,84.0,500.0,1111542217.0
2862,541.0,500.0,1111542217.0
2863,33.0,541.0,1111542217.0
2864,291.0,541.0,1111542217.0
2865,166.0,541.0,1111542217.0
2866,231.0,541.0,1111542217.0
2867,40.0,541.0,1111542217.0
2868,552.0,541.0,1111542217.0
2869,39.0,541.0,1111542217.0
2870,587.0,541.0,1111542217.0
2871,77.0,541.0,1111542217.0
2872,110.0,541.0,1111542217.0
2873,559.0,541.0,1111542217.0
2874,207.0,541.0,1111542217.0
2875,561.0,541.0,1111542217.0
2876,84.0,541.0,1111542217.0
2877,500.0,541.0,1111542217.0
2878,231.0,166.0,1111648761.0
2879,7.0,166.0,1111648761.0
2880,11.0,166.0,1111648761.0
2881,207.0,166.0,1111648761.0
2882,84.0,166.0,1111648761.0
2883,27.0,166.0,1111648761.0
2884,166.0,231.0,1111648761.0
2885,7.0,231.0,1111648761.0
2886,11.0,231.0,1111648761.0
2887,207.0,231.0,1111648761.0
2888,84.0,231.0,1111648761.0
2889,27.0,231.0,1111648761.0
2890,166.0,7.0,1111648761.0
2891,231.0,7.0,1111648761.0
2892,11.0,7.0,1111648761.0
2893,207.0,7.0,1111648761.0
2894,84.0,7.0,1111648761.0
2895,27.0,7.0,1111648761.0
2896,166.0,11.0,1111648761.0
2897,231.0,11.0,1111648761.0
2898,7.0,11.0,1111648761.0
2899,207.0,11.0,1111648761.0
2900,84.0,11.0,1111648761.0
2901,27.0,11.0,1111648761.0
2902,166.0,207.0,1111648761.0
2903,231.0,207.0,1111648761.0
2904,7.0,207.0,1111648761.0
2905,11.0,207.0,1111648761.0
2906,84.0,207.0,1111648761.0
2907,27.0,207.0,1111648761.0
2908,166.0,84.0,1111648761.0
2909,231.0,84.0,1111648761.0
2910,7.0,84.0,1111648761.0
2911,11.0,84.0,1111648761.0
2912,207.0,84.0,1111648761.0
2913,27.0,84.0,1111648761.0
2914,166.0,27.0,1111648761.0
2915,231.0,27.0,1111648761.0
2916,7.0,27.0,1111648761.0
2917,11.0,27.0,1111648761.0
2918,207.0,27.0,1111648761.0
2919,84.0,27.0,1111648761.0
2920,33.0,0.0,1111650447.0
2921,291.0,0.0,1111650447.0
2922,39.0,0.0,1111650447.0
2923,40.0,0.0,1111650447.0
2924,7.0,0.0,1111650447.0
2925,231.0,0.0,1111650447.0
2926,10.0,0.0,1111650447.0
2927,493.0,0.0,1111650447.0
2928,207.0,0.0,1111650447.0
2929,111.0,0.0,1111650447.0
2930,564.0,0.0,1111650447.0
2931,84.0,0.0,1111650447.0
2932,0.0,33.0,1111650447.0
2933,291.0,33.0,1111650447.0
2934,39.0,33.0,1111650447.0
2935,40.0,33.0,1111650447.0
2936,7.0,33.0,1111650447.0
2937,231.0,33.0,1111650447.0
2938,10.0,33.0,1111650447.0
2939,493.0,33.0,1111650447.0
2940,207.0,33.0,1111650447.0
2941,111.0,33.0,1111650447.0
2942,564.0,33.0,1111650447.0
2943,84.0,33.0,1111650447.0
2944,0.0,291.0,1111650447.0
2945,33.0,291.0,1111650447.0
2946,39.0,291.0,1111650447.0
2947,40.0,291.0,1111650447.0
2948,7.0,291.0,1111650447.0
2949,231.0,291.0,1111650447.0
2950,10.0,291.0,1111650447.0
2951,493.0,291.0,1111650447.0
2952,207.0,291.0,1111650447.0
2953,111.0,291.0,1111650447.0
2954,564.0,291.0,1111650447.0
2955,84.0,291.0,1111650447.0
2956,0.0,39.0,1111650447.0
2957,33.0,39.0,1111650447.0
2958,291.0,39.0,1111650447.0
2959,40.0,39.0,1111650447.0
2960,7.0,39.0,1111650447.0
2961,231.0,39.0,1111650447.0
2962,10.0,39.0,1111650447.0
2963,493.0,39.0,1111650447.0
2964,207.0,39.0,1111650447.0
2965,111.0,39.0,1111650447.0
2966,564.0,39.0,1111650447.0
2967,84.0,39.0,1111650447.0
2968,0.0,40.0,1111650447.0
2969,33.0,40.0,1111650447.0
2970,291.0,40.0,1111650447.0
2971,39.0,40.0,1111650447.0
2972,7.0,40.0,1111650447.0
2973,231.0,40.0,1111650447.0
2974,10.0,40.0,1111650447.0
2975,493.0,40.0,1111650447.0
2976,207.0,40.0,1111650447.0
2977,111.0,40.0,1111650447.0
2978,564.0,40.0,1111650447.0
2979,84.0,40.0,1111650447.0
2980,0.0,7.0,1111650447.0
2981,33.0,7.0,1111650447.0
2982,291.0,7.0,1111650447.0
2983,39.0,7.0,1111650447.0
2984,40.0,7.0,1111650447.0
2985,231.0,7.0,1111650447.0
2986,10.0,7.0,1111650447.0
2987,493.0,7.0,1111650447.0
2988,207.0,7.0,1111650447.0
2989,111.0,7.0,1111650447.0
2990,564.0,7.0,1111650447.0
2991,84.0,7.0,1111650447.0
2992,0.0,231.0,1111650447.0
2993,33.0,231.0,1111650447.0
2994,291.0,231.0,1111650447.0
2995,39.0,231.0,1111650447.0
2996,40.0,231.0,1111650447.0
2997,7.0,231.0,1111650447.0
2998,10.0,231.0,1111650447.0
2999,493.0,231.0,1111650447.0
3000,207.0,231.0,1111650447.0
3001,111.0,231.0,1111650447.0
3002,564.0,231.0,1111650447.0
3003,84.0,231.0,1111650447.0
3004,0.0,10.0,1111650447.0
3005,33.0,10.0,1111650447.0
3006,291.0,10.0,1111650447.0
3007,39.0,10.0,1111650447.0
3008,40.0,10.0,1111650447.0
3009,7.0,10.0,1111650447.0
3010,231.0,10.0,1111650447.0
3011,493.0,10.0,1111650447.0
3012,207.0,10.0,1111650447.0
3013,111.0,10.0,1111650447.0
3014,564.0,10.0,1111650447.0
3015,84.0,10.0,1111650447.0
3016,0.0,493.0,1111650447.0
3017,33.0,493.0,1111650447.0
3018,291.0,493.0,1111650447.0
3019,39.0,493.0,1111650447.0
3020,40.0,493.0,1111650447.0
3021,7.0,493.0,1111650447.0
3022,231.0,493.0,1111650447.0
3023,10.0,493.0,1111650447.0
3024,207.0,493.0,1111650447.0
3025,111.0,493.0,1111650447.0
3026,564.0,493.0,1111650447.0
3027,84.0,493.0,1111650447.0
3028,0.0,207.0,1111650447.0
3029,33.0,207.0,1111650447.0
3030,291.0,207.0,1111650447.0
3031,39.0,207.0,1111650447.0
3032,40.0,207.0,1111650447.0
3033,7.0,207.0,1111650447.0
3034,231.0,207.0,1111650447.0
3035,10.0,207.0,1111650447.0
3036,493.0,207.0,1111650447.0
3037,111.0,207.0,1111650447.0
3038,564.0,207.0,1111650447.0
3039,84.0,207.0,1111650447.0
3040,0.0,111.0,1111650447.0
3041,33.0,111.0,1111650447.0
3042,291.0,111.0,1111650447.0
3043,39.0,111.0,1111650447.0
3044,40.0,111.0,1111650447.0
3045,7.0,111.0,1111650447.0
3046,231.0,111.0,1111650447.0
3047,10.0,111.0,1111650447.0
3048,493.0,111.0,1111650447.0
3049,207.0,111.0,1111650447.0
3050,564.0,111.0,1111650447.0
3051,84.0,111.0,1111650447.0
3052,0.0,564.0,1111650447.0
3053,33.0,564.0,1111650447.0
3054,291.0,564.0,1111650447.0
3055,39.0,564.0,1111650447.0
3056,40.0,564.0,1111650447.0
3057,7.0,564.0,1111650447.0
3058,231.0,564.0,1111650447.0
3059,10.0,564.0,1111650447.0
3060,493.0,564.0,1111650447.0
3061,207.0,564.0,1111650447.0
3062,111.0,564.0,1111650447.0
3063,84.0,564.0,1111650447.0
3064,0.0,84.0,1111650447.0
3065,33.0,84.0,1111650447.0
3066,291.0,84.0,1111650447.0
3067,39.0,84.0,1111650447.0
3068,40.0,84.0,1111650447.0
3069,7.0,84.0,1111650447.0
3070,231.0,84.0,1111650447.0
3071,10.0,84.0,1111650447.0
3072,493.0,84.0,1111650447.0
3073,207.0,84.0,1111650447.0
3074,111.0,84.0,1111650447.0
3075,564.0,84.0,1111650447.0
3076,166.0,467.0,1112232789.0
3077,14.0,467.0,1112232789.0
3078,467.0,166.0,1112232789.0
3079,14.0,166.0,1112232789.0
3080,467.0,14.0,1112232789.0
3081,166.0,14.0,1112232789.0
3082,231.0,0.0,1111608938.0
3083,554.0,0.0,1111608938.0
3084,427.0,0.0,1111608938.0
3085,110.0,0.0,1111608938.0
3086,84.0,0.0,1111608938.0
3087,541.0,0.0,1111608938.0
3088,0.0,231.0,1111608938.0
3089,554.0,231.0,1111608938.0
3090,427.0,231.0,1111608938.0
3091,110.0,231.0,1111608938.0
3092,84.0,231.0,1111608938.0
3093,541.0,231.0,1111608938.0
3094,0.0,554.0,1111608938.0
3095,231.0,554.0,1111608938.0
3096,427.0,554.0,1111608938.0
3097,110.0,554.0,1111608938.0
3098,84.0,554.0,1111608938.0
3099,541.0,554.0,1111608938.0
3100,0.0,427.0,1111608938.0
3101,231.0,427.0,1111608938.0
3102,554.0,427.0,1111608938.0
3103,110.0,427.0,1111608938.0
3104,84.0,427.0,1111608938.0
3105,541.0,427.0,1111608938.0
3106,0.0,110.0,1111608938.0
3107,231.0,110.0,1111608938.0
3108,554.0,110.0,1111608938.0
3109,427.0,110.0,1111608938.0
3110,84.0,110.0,1111608938.0
3111,541.0,110.0,1111608938.0
3112,0.0,84.0,1111608938.0
3113,231.0,84.0,1111608938.0
3114,554.0,84.0,1111608938.0
3115,427.0,84.0,1111608938.0
3116,110.0,84.0,1111608938.0
3117,541.0,84.0,1111608938.0
3118,0.0,541.0,1111608938.0
3119,231.0,541.0,1111608938.0
3120,554.0,541.0,1111608938.0
3121,427.0,541.0,1111608938.0
3122,110.0,541.0,1111608938.0
3123,84.0,541.0,1111608938.0
3124,33.0,0.0,1111611802.0
3125,291.0,0.0,1111611802.0
3126,166.0,0.0,1111611802.0
3127,231.0,0.0,1111611802.0
3128,207.0,0.0,1111611802.0
3129,80.0,0.0,1111611802.0
3130,0.0,33.0,1111611802.0
3131,291.0,33.0,1111611802.0
3132,166.0,33.0,1111611802.0
3133,231.0,33.0,1111611802.0
3134,207.0,33.0,1111611802.0
3135,80.0,33.0,1111611802.0
3136,0.0,291.0,1111611802.0
3137,33.0,291.0,1111611802.0
3138,166.0,291.0,1111611802.0
3139,231.0,291.0,1111611802.0
3140,207.0,291.0,1111611802.0
3141,80.0,291.0,1111611802.0
3142,0.0,166.0,1111611802.0
3143,33.0,166.0,1111611802.0
3144,291.0,166.0,1111611802.0
3145,231.0,166.0,1111611802.0
3146,207.0,166.0,1111611802.0
3147,80.0,166.0,1111611802.0
3148,0.0,231.0,1111611802.0
3149,33.0,231.0,1111611802.0
3150,291.0,231.0,1111611802.0
3151,166.0,231.0,1111611802.0
3152,207.0,231.0,1111611802.0
3153,80.0,231.0,1111611802.0
3154,0.0,207.0,1111611802.0
3155,33.0,207.0,1111611802.0
3156,291.0,207.0,1111611802.0
3157,166.0,207.0,1111611802.0
3158,231.0,207.0,1111611802.0
3159,80.0,207.0,1111611802.0
3160,0.0,80.0,1111611802.0
